ID,gender,age,dress,height,frames,test
3459,F,27,0,273,75,False
3460,M,10,0,246,59,True
3461,M,22,0,308,70,False
3462,F,51,0,277,68,True
3463,F,11,0,265,62,False
3464,F,51,0,295,56,True
3465,M,13,0,301,73,False
3466,M,30,0,307,77,True
3467,F,71,0,298,68,False
3468,F,71,0,268,74,True
3469,F,50,0,276,93,False
3470,M,25,0,310,71,True
3471,M,21,0,307,80,False
3472,F,43,0,274,66,True
3473,M,28,0,295,77,False
3474,M,25,0,307,99,True
3475,M,24,0,316,79,False
3476,F,24,0,278,83,True
3477,F,33,0,281,81,False
3478,M,35,0,307,68,True
3479,F,29,0,280,79,False
3480,M,28,0,321,80,True
3481,M,8,0,245,86,False
3482,M,38,0,306,61,True
3483,M,28,0,313,77,False
3484,M,25,0,324,109,True
3485,F,14,0,281,74,False
3486,F,37,0,294,81,True
3487,F,14,0,257,71,False
3488,F,15,1,269,80,True
3489,F,26,0,284,84,False
3490,F,15,1,262,80,True
3491,F,14,0,287,81,False
3492,F,15,1,283,74,True
3493,M,40,0,295,74,False
3494,F,31,0,276,78,True
3495,M,15,0,283,93,False
3496,F,14,1,273,94,True
3497,F,14,0,276,63,False
3498,F,25,0,282,104,True
3499,F,30,0,278,65,False
3500,F,21,1,298,85,True
3501,M,22,0,306,79,False
3502,M,35,0,306,78,True
3503,M,25,0,310,68,False
3504,F,26,0,288,87,True
3505,M,31,0,303,92,False
3506,F,33,1,273,87,True
3507,M,24,0,0,0,False
3508,F,40,0,272,60,True
3509,M,61,0,294,78,False
3510,M,12,0,291,74,True
3511,M,11,0,233,94,False
3512,F,12,1,254,94,True
3513,F,35,0,289,83,False
3514,M,41,0,310,90,True
3515,F,44,0,284,107,False
3516,M,60,0,319,70,True
3517,M,11,0,224,57,False
3518,M,11,0,241,64,True
3519,F,68,0,274,69,False
3520,F,20,0,275,99,True
3521,M,75,0,271,81,False
3522,F,20,1,272,92,True
3523,M,12,0,280,101,False
3524,F,12,0,249,89,True
3525,M,12,0,253,85,False
3526,M,12,0,284,72,True
3527,M,12,0,268,78,False
3528,F,12,0,278,67,True
3529,M,12,0,242,93,False
3530,M,12,0,282,96,True
3531,M,13,0,254,45,False
3532,M,12,0,253,84,True
3533,F,12,0,265,62,False
3534,F,12,0,270,72,True
3535,F,11,0,284,100,False
3536,F,12,1,252,55,True
3537,M,48,0,299,78,False
3538,M,10,0,230,95,True
3539,M,16,0,307,82,False
3540,M,17,0,307,98,True
3541,M,17,0,280,82,False
3542,F,58,0,0,0,True
3543,M,17,0,310,92,False
3544,M,55,0,311,79,True
3545,M,17,0,308,50,False
3546,F,65,0,287,79,True
3547,M,72,0,298,74,False
3548,F,48,0,280,76,True
3549,F,62,0,265,80,False
3550,F,60,1,286,79,True
3551,F,22,0,274,79,False
3552,F,46,0,267,80,True
3553,F,27,0,285,85,False
3554,M,27,0,338,88,True
3555,M,8,0,0,0,False
3556,F,12,1,262,60,True
3557,M,42,0,316,82,False
3558,F,38,0,284,65,True
3559,M,44,0,306,74,False
3560,M,5,0,212,120,True
3561,F,31,0,289,67,False
3562,F,9,0,233,66,True
3563,M,31,0,308,79,False
3564,F,29,0,308,66,True
3565,M,13,0,311,85,False
3566,M,51,0,303,63,True
3567,F,45,0,315,81,False
3568,M,11,0,254,68,True
3569,F,60,0,282,74,False
3570,M,55,0,305,79,True
3571,F,9,0,235,95,False
3572,F,26,1,293,75,True
3573,M,27,0,327,76,False
3574,M,47,0,316,90,True
3575,F,30,0,276,69,False
3576,M,30,0,311,63,True
3577,M,22,0,303,100,False
3578,M,15,0,284,85,True
3579,F,11,0,254,88,False
3580,M,24,0,310,91,True
3581,M,16,0,306,81,False
3582,M,15,0,319,86,True
3583,M,15,0,312,78,False
3584,M,11,0,241,49,True
3585,M,11,0,267,57,False
3586,M,11,0,260,90,True
3587,F,12,0,258,68,False
3588,F,11,1,237,77,True
3589,M,36,0,311,83,False
3590,M,40,0,340,81,True
3591,M,35,0,291,86,False
3592,F,26,0,299,84,True
3593,M,55,0,300,94,False
3594,M,17,0,279,67,True
3595,M,26,0,318,70,False
3596,F,10,1,229,66,True
3597,F,32,0,290,80,False
3598,M,68,0,0,0,True
3599,F,35,0,285,83,False
3600,F,28,0,283,103,True
3601,F,21,0,281,96,False
3602,M,44,0,309,77,True
3603,M,36,0,313,82,False
3604,F,20,0,287,94,True
3605,F,45,0,279,77,False
3606,F,52,0,304,84,True
3607,M,11,0,260,82,False
3608,F,8,0,229,82,True
3609,F,40,0,286,110,False
3610,F,32,1,257,80,True
3611,F,27,0,276,71,False
3612,M,12,0,281,93,True
3613,M,40,0,327,94,False
3614,F,34,0,290,97,True
3615,M,36,0,306,96,False
3616,F,27,1,285,146,True
3617,M,35,0,335,77,False
3618,F,26,1,276,62,True
3619,F,31,0,270,95,False
3620,F,21,0,268,95,True
3621,F,19,0,268,82,False
3622,F,25,0,280,65,True
3623,F,33,0,309,72,False
3624,M,37,0,313,72,True
3625,F,23,0,277,77,False
3626,F,20,1,282,81,True
3627,F,28,0,291,83,False
3628,M,35,0,317,104,True
3629,M,41,0,329,94,False
3630,M,38,0,340,88,True
3631,F,33,0,284,68,False
3632,M,35,0,0,0,True
3633,F,45,0,285,74,False
3634,M,50,0,300,82,True
3635,M,48,0,309,77,False
3636,M,41,0,328,68,True
3637,M,36,0,0,0,False
3638,F,36,1,251,91,True
3639,M,43,0,313,72,False
3640,F,34,1,296,85,True
3641,M,36,0,342,78,False
3642,F,33,0,280,80,True
3643,F,59,0,267,75,False
3644,F,40,0,259,87,True
3645,F,22,0,279,73,False
3646,F,43,0,291,68,True
3647,M,43,0,309,70,False
3648,F,30,1,267,79,True
3649,M,34,0,332,80,False
3650,M,45,0,309,75,True
3651,M,38,0,306,72,False
3652,F,39,0,308,97,True
3653,M,53,0,302,90,False
3654,M,30,0,323,90,True
3655,F,13,0,268,78,False
3656,M,25,0,320,87,True
3657,F,39,0,279,93,False
3658,F,40,1,268,67,True
3659,F,22,0,266,98,False
3660,M,21,0,282,83,True
3661,M,26,0,306,122,False
3662,M,26,0,305,94,True
3663,M,67,0,293,82,False
3664,F,14,0,258,75,True
3665,F,-,0,0,0,False
3666,M,12,0,240,74,True
3667,F,12,0,262,72,False
3668,M,12,0,258,77,True
3669,F,12,0,274,78,False
3670,F,45,0,279,63,True
3671,F,6,0,221,93,False
3672,F,12,1,253,88,True
3673,F,11,0,252,76,False
3674,M,12,0,232,72,True
3675,F,28,0,285,75,False
3676,M,13,0,273,79,True
3677,M,13,0,315,91,False
3678,M,12,0,0,0,True
3679,M,13,0,0,0,False
3680,M,12,0,257,86,True
3681,M,13,0,277,59,False
3682,M,13,0,0,0,True
3683,M,13,0,296,82,False
3684,M,13,0,298,85,True
3685,F,12,0,261,55,False
3686,M,11,0,232,83,True
3687,F,12,0,278,81,False
3688,M,12,0,269,72,True
3689,M,12,0,272,72,False
3690,F,12,0,280,64,True
3691,F,11,0,255,71,False
3692,M,12,0,251,76,True
3693,M,23,0,302,73,False
3694,F,39,0,270,73,True
3695,M,12,0,275,77,False
3696,M,13,0,292,59,True
3697,F,11,0,268,65,False
3698,F,38,0,288,74,True
3699,M,76,0,296,116,False
3700,M,39,0,300,56,True
3701,F,36,0,268,78,False
3702,M,24,0,289,79,True
3703,F,24,0,280,87,False
3704,F,7,1,230,96,True
3705,F,-,0,283,73,False
3706,M,40,0,292,78,True
3707,M,18,0,323,106,False
3708,M,18,0,0,0,True
3709,M,19,0,290,80,False
3710,M,10,0,0,0,True
3711,M,49,0,304,74,False
3712,F,55,0,275,76,True
3713,M,46,0,324,72,False
3714,M,14,0,265,62,True
3715,M,14,0,265,85,False
3716,F,51,0,310,83,True
3717,M,52,0,323,74,False
3718,M,29,0,321,74,True
3719,F,-,0,274,92,False
3720,F,30,1,295,90,True
3721,M,14,0,300,82,False
3722,M,13,0,293,86,True
3723,F,14,0,279,70,False
3724,F,14,1,265,68,True
3725,M,28,0,307,67,False
3726,M,13,0,288,80,True
3727,M,14,0,295,81,False
3728,M,14,0,300,75,True
3729,M,14,0,329,88,False
3730,F,14,1,298,80,True
3731,M,14,0,288,78,False
3732,F,14,1,266,75,True
3733,F,19,0,277,84,False
3734,M,48,0,302,64,True
3735,F,14,0,280,68,False
3736,M,13,0,294,80,True
3737,M,7,0,219,86,False
3738,F,14,1,283,92,True
3739,M,14,0,0,37,False
3740,M,14,0,273,60,True
3741,M,16,0,296,107,False
3742,F,14,0,0,0,True
3743,F,13,0,0,0,False
3744,M,14,0,0,0,True
3745,M,14,0,291,65,False
3746,F,50,1,268,83,True
3747,M,10,0,240,56,False
3748,M,21,0,310,80,True
3749,F,35,0,292,82,False
3750,M,18,0,300,74,True
3751,M,52,0,319,76,False
3752,F,55,1,273,77,True
3753,M,46,0,316,68,False
3754,F,42,1,262,67,True
3755,M,32,0,283,65,False
3756,M,13,0,279,82,True
3757,M,28,0,311,86,False
3758,M,57,0,311,76,True
3759,M,29,0,300,93,False
3760,F,26,0,306,87,True
3761,F,47,0,276,79,False
3762,F,18,1,277,87,True
3763,F,46,0,289,85,False
3764,M,48,0,287,75,True
3765,F,15,0,289,81,False
3766,F,15,0,295,81,True
3767,F,43,0,281,60,False
3768,F,43,1,265,78,True
3769,M,69,0,290,75,False
3770,M,18,0,302,91,True
3771,F,28,0,286,63,False
3772,F,10,0,232,65,True
3773,M,30,0,297,73,False
3774,F,33,1,272,82,True
3775,F,25,0,291,79,False
3776,M,52,0,301,87,True
3777,F,-,0,276,71,False
3778,F,62,1,285,86,True
3779,M,32,0,331,84,False
3780,F,27,1,280,79,True
3781,M,48,0,294,70,False
3782,F,52,0,273,69,True
3783,F,27,0,267,73,False
3784,F,53,0,268,75,True
3785,F,-,0,287,100,False
3786,M,60,0,301,85,True
3787,M,49,0,324,109,False
3788,M,-,0,334,46,True
3789,F,54,0,291,73,False
3790,F,54,0,286,82,True
3791,M,30,0,282,96,False
3792,F,25,0,296,75,True
3793,M,39,0,302,84,False
3794,M,53,0,298,79,True
3795,M,56,0,296,81,False
3796,F,24,1,302,105,True
3797,M,23,0,294,74,False
3798,M,-,0,282,73,True
3799,M,-,0,325,83,False
3800,F,49,0,288,68,True
3801,M,16,0,295,65,False
3802,M,17,0,321,86,True
3803,M,17,0,311,80,False
3804,M,17,0,303,37,True
3805,F,15,0,271,93,False
3806,M,15,0,315,80,True
3807,M,16,0,314,84,False
3808,F,15,1,285,90,True
3809,M,45,0,291,83,False
3810,M,8,0,202,98,True
3811,F,30,0,256,90,False
3812,F,11,1,255,69,True
3813,M,42,0,300,73,False
3814,M,17,0,323,84,True
3815,F,56,0,0,81,False
3816,M,68,0,316,69,True
3817,M,16,0,287,106,False
3818,M,16,0,301,88,True
3819,M,16,0,302,79,False
3820,F,10,1,231,68,True
3821,F,56,0,258,65,False
3822,M,16,0,315,88,True
3823,F,27,0,296,73,False
3824,F,16,1,279,65,True
3825,F,16,0,275,78,False
3826,F,17,1,270,77,True
3827,M,34,0,309,66,False
3828,M,15,0,306,48,True
3829,M,16,0,312,70,False
3830,M,16,0,304,74,True
3831,M,15,0,287,71,False
3832,M,30,0,281,74,True
3833,M,34,0,308,68,False
3834,F,51,0,303,91,True
3835,M,54,0,307,66,False
3836,F,62,0,266,69,True
3837,F,74,0,268,96,False
3838,F,5,1,190,108,True
3839,M,62,0,296,57,False
3840,F,34,0,300,75,True
3841,M,41,0,320,78,False
3842,F,16,1,281,84,True
3843,F,17,0,284,76,False
3844,F,17,1,257,94,True
3845,F,17,0,287,100,False
3846,M,60,0,291,88,True
3847,M,68,0,305,85,False
3848,M,17,0,297,64,True
3849,M,17,0,308,63,False
3850,M,25,0,312,66,True
3851,F,9,0,228,93,False
3852,F,20,1,293,101,True
3853,F,20,0,280,85,False
3854,M,45,0,309,83,True
3855,F,10,0,237,83,False
3856,F,42,1,290,57,True
3857,M,33,0,312,73,False
3858,F,34,1,289,96,True
3859,F,23,0,271,90,False
3860,F,25,1,279,77,True
3861,F,25,0,277,78,False
3862,M,-,0,303,77,True
3863,F,35,0,265,115,False
3864,M,11,0,233,62,True
3865,M,46,0,307,89,False
3866,F,40,0,281,74,True
3867,F,41,0,300,94,False
3868,M,28,0,305,109,True
3869,F,25,0,279,143,False
3870,M,35,0,308,75,True
3871,F,40,0,278,76,False
3872,M,39,0,315,73,True
3873,F,41,0,303,88,False
3874,M,9,0,220,110,True
3875,M,12,0,264,95,False
3876,M,41,0,320,88,True
3877,M,17,0,297,79,False
3878,F,27,0,277,86,True
3879,M,35,0,309,85,False
3880,F,25,1,294,95,True
3881,M,10,0,251,69,False
3882,M,39,0,299,89,True
3883,F,45,0,278,92,False
3884,M,11,0,254,88,True
3885,M,8,0,236,68,False
3886,F,47,0,274,65,True
3887,M,41,0,335,77,False
3888,F,40,1,298,60,True
3889,F,-,0,263,59,False
3890,F,42,1,277,79,True
3891,M,44,0,303,94,False
3892,F,21,1,277,79,True
3893,F,22,0,279,79,False
3894,F,22,0,275,73,True
3895,F,30,0,296,85,False
3896,M,3,0,180,89,True
3897,M,39,0,310,68,False
3898,M,15,0,289,60,True
3899,M,44,0,299,76,False
3900,M,15,0,0,0,True
3901,M,15,0,292,64,False
3902,M,16,0,290,75,True
3903,F,28,0,283,60,False
3904,M,7,0,217,71,True
3905,F,3,0,177,111,False
3906,F,35,0,299,87,True
3907,F,35,0,286,78,False
3908,F,10,1,243,66,True
3909,M,20,0,293,86,False
3910,M,42,0,315,91,True
3911,M,35,0,310,89,False
3912,M,48,0,313,62,True
3913,F,45,0,287,83,False
3914,M,25,0,302,68,True
3915,M,26,0,302,78,False
3916,F,16,1,281,60,True
3917,M,24,0,314,85,False
3918,F,16,1,300,85,True
3919,M,27,0,290,65,False
3920,M,29,0,305,62,True
3921,F,23,0,280,71,False
3922,M,38,0,335,70,True
3923,F,61,0,263,70,False
3924,F,45,1,283,90,True
3925,M,15,0,285,77,False
3926,F,40,0,295,79,True
3927,M,50,0,321,80,False
3928,M,58,0,332,68,True
3929,F,56,0,286,84,False
3930,M,11,0,253,73,True
3931,M,8,0,241,83,False
3932,F,38,1,273,75,True
3933,F,48,0,273,43,False
3934,F,20,1,255,90,True
3935,M,60,0,312,80,False
3936,M,9,0,234,66,True
3937,F,36,0,285,69,False
3938,M,34,0,291,95,True
3939,F,40,0,278,65,False
3940,M,32,0,325,81,True
3941,M,46,0,305,73,False
3942,M,41,0,308,65,True
3943,M,50,0,313,74,False
3944,M,13,0,304,80,True
3945,F,52,0,276,78,False
3946,F,38,1,302,84,True
3947,M,47,0,299,80,False
3948,M,12,0,263,77,True
3949,F,33,0,280,78,False
3950,M,8,0,214,72,True
3951,M,34,0,286,73,False
3952,F,41,0,276,76,True
3953,F,33,0,0,76,False
3954,F,61,0,276,80,True
3955,F,48,0,271,97,False
3956,M,43,0,291,77,True
3957,M,8,0,214,82,False
3958,M,61,0,310,75,True
3959,M,11,0,231,71,False
3960,F,46,0,286,57,True
3961,F,52,0,263,63,False
3962,F,44,0,293,73,True
3963,M,32,0,293,91,False
3964,M,23,0,295,76,True
3965,F,46,0,274,72,False
3966,M,22,0,309,81,True
3967,M,36,0,291,72,False
3968,F,24,1,278,83,True
3969,F,57,0,289,79,False
3970,M,41,0,327,74,True
3971,M,44,0,329,71,False
3972,M,-,0,308,73,True
3973,M,53,0,294,89,False
3974,F,74,0,255,79,True
3975,F,23,0,275,82,False
3976,M,21,0,301,94,True
3977,F,24,0,287,77,False
3978,F,36,0,287,84,True
3979,F,24,0,290,73,False
3980,M,36,0,303,75,True
3981,F,26,0,289,96,False
3982,M,27,0,317,84,True
3983,F,10,0,232,90,False
3984,F,14,0,276,76,True
3985,M,44,0,266,82,False
3986,M,25,0,336,86,True
3987,F,20,0,273,84,False
3988,M,29,0,323,75,True
3989,F,28,0,293,77,False
3990,F,-,1,220,84,True
3991,M,-,0,186,83,False
3992,F,-,0,280,77,True
3993,M,10,0,236,69,False
3994,M,19,0,297,95,True
3995,M,27,0,323,72,False
3996,M,12,0,246,96,True
3997,F,26,0,286,71,False
3998,F,24,1,278,59,True
3999,M,29,0,294,60,False
4000,F,26,0,270,76,True
4001,M,28,0,314,87,False
4002,F,8,0,220,86,True
4003,F,-,0,280,93,False
4004,F,42,0,271,84,True
4005,M,18,0,294,77,False
4006,M,-,0,289,85,True
4007,F,46,0,280,68,False
4008,M,41,0,332,46,True
4009,F,-,0,214,86,False
4010,F,29,1,287,81,True
4011,M,31,0,306,74,False
4012,M,38,0,291,68,True
4013,F,36,0,266,87,False
4014,F,12,0,256,77,True
4015,M,36,0,315,89,False
4016,M,-,0,300,84,True
4017,M,42,0,309,71,False
4018,M,11,0,251,75,True
4019,F,43,0,278,99,False
4020,M,10,0,232,70,True
4021,M,50,0,317,64,False
4022,F,14,1,293,98,True
4023,F,43,0,279,74,False
4024,F,11,1,259,57,True
4025,F,41,0,275,51,False
4026,M,57,0,307,69,True
4027,F,43,0,282,68,False
4028,M,12,0,287,59,True
4029,F,37,0,269,66,False
4030,F,27,0,289,76,True
4031,F,47,0,278,76,False
4032,M,48,0,307,76,True
4033,M,5,0,0,0,False
4034,F,23,1,273,64,True
4035,F,20,0,265,76,False
4036,M,45,0,299,82,True
4037,M,11,0,0,0,False
4038,F,-,1,262,70,True
4039,F,20,0,292,74,False
4040,M,22,0,294,58,True
4041,M,20,0,298,83,False
4042,M,10,0,264,98,True
4043,M,45,0,340,75,False
4044,F,27,1,299,68,True
4045,M,15,0,322,68,False
4046,M,10,0,0,70,True
4047,M,47,0,309,74,False
4048,F,22,1,305,74,True
4049,F,8,0,220,72,False
4050,F,41,1,279,69,True
4051,M,7,0,239,101,False
4052,F,36,0,276,95,True
4053,F,65,0,280,87,False
4054,F,73,0,257,86,True
4055,F,-,0,255,83,False
4056,M,9,0,0,0,True
4057,F,36,0,272,97,False
4058,M,58,0,303,91,True
4059,F,57,0,276,90,False
4060,M,9,0,226,85,True
4061,F,25,0,299,106,False
4062,F,15,1,281,88,True
4063,F,-,0,286,67,False
4064,M,48,0,288,68,True
4065,F,21,0,302,83,False
4066,M,15,0,317,69,True
4067,M,12,0,277,70,False
4068,M,7,0,208,71,True
4069,M,42,0,304,62,False
4070,M,14,0,305,78,True
4071,M,52,0,302,68,False
4072,F,47,1,273,72,True
4073,F,47,0,265,76,False
4074,F,-,0,256,79,True
4075,F,31,0,272,80,False
4076,M,19,0,298,80,True
4077,M,28,0,293,80,False
4078,M,38,0,314,76,True
4079,F,34,0,272,90,False
4080,M,29,0,325,82,True
4081,M,24,0,298,81,False
4082,M,13,0,287,57,True
4083,F,24,0,288,88,False
4084,F,49,0,282,74,True
4085,M,8,0,211,99,False
4086,F,17,0,276,88,True
4087,M,28,0,292,70,False
4088,M,18,0,299,79,True
4089,F,24,0,279,80,False
4090,F,9,0,227,81,True
4091,F,5,0,196,90,False
4092,M,36,0,293,84,True
4093,M,6,0,204,109,False
4094,F,41,0,281,84,True
4095,M,44,0,297,70,False
4096,F,45,1,275,67,True
4097,F,45,0,266,87,False
4098,M,46,0,307,68,True
4099,M,42,0,305,51,False
4100,M,23,0,326,63,True
4101,M,23,0,292,72,False
4102,M,4,0,185,126,True
4103,F,23,0,279,101,False
4104,M,12,0,289,66,True
4105,M,7,0,216,89,False
4106,F,42,0,275,83,True
4107,F,-,0,280,64,False
4108,F,7,0,222,77,True
4109,M,40,0,306,64,False
4110,F,50,0,293,84,True
4111,M,-,0,300,71,False
4112,M,22,0,284,62,True
4113,M,21,0,322,73,False
4114,M,7,0,230,64,True
4115,M,31,0,303,81,False
4116,F,28,0,284,80,True
4117,M,46,0,307,68,False
4118,M,31,0,315,84,True
4119,M,27,0,294,79,False
4120,F,23,1,278,75,True
4121,F,28,0,307,73,False
4122,M,27,0,328,70,True
4123,F,25,0,291,80,False
4124,M,10,0,234,79,True
4125,M,43,0,286,80,False
4126,F,55,0,301,71,True
4127,M,19,0,306,85,False
4128,M,25,0,291,82,True
4129,F,26,0,276,88,False
4130,M,29,0,293,86,True
4131,F,23,0,279,86,False
4132,M,11,0,233,78,True
4133,F,42,0,291,64,False
4134,F,9,1,227,78,True
4135,M,42,0,314,84,False
4136,M,44,0,313,66,True
4137,F,5,0,186,110,False
4138,F,32,1,280,101,True
4139,F,35,0,269,83,False
4140,F,37,0,274,74,True
4141,M,69,0,296,81,False
4142,F,26,0,278,107,True
4143,F,-,0,267,85,False
4144,M,26,0,296,77,True
4145,M,26,0,304,78,False
4146,F,25,0,274,92,True
4147,F,38,0,306,81,False
4148,M,9,0,263,92,True
4149,F,66,0,266,85,False
4150,F,26,1,288,81,True
4151,F,41,0,284,58,False
4152,F,33,0,287,97,True
4153,M,37,0,320,77,False
4154,M,19,0,297,83,True
4155,F,9,0,256,61,False
4156,M,10,0,262,77,True
4157,M,9,0,0,0,False
4158,F,41,0,292,77,True
4159,F,29,0,286,116,False
4160,F,20,1,297,73,True
4161,F,37,0,294,100,False
4162,F,40,0,280,66,True
4163,M,42,0,295,67,False
4164,F,7,0,211,77,True
4165,M,10,0,234,104,False
4166,F,27,1,280,115,True
4167,F,38,0,272,103,False
4168,M,11,0,259,86,True
4169,M,18,0,315,79,False
4170,M,53,0,301,76,True
4171,M,28,0,302,95,False
4172,F,29,1,277,81,True
4173,F,25,0,271,83,False
4174,F,68,1,269,74,True
4175,F,25,0,294,85,False
4176,M,29,0,300,74,True
4177,M,43,0,298,71,False
4178,M,41,0,299,101,True
4179,F,32,0,277,67,False
4180,M,31,0,314,84,True
4181,M,38,0,311,72,False
4182,F,59,0,321,75,True
4183,F,25,0,305,72,False
4184,M,25,0,317,79,True
4185,F,27,0,271,73,False
4186,M,22,0,331,69,True
4187,F,21,0,297,81,False
4188,F,32,1,269,87,True
4189,M,33,0,309,65,False
4190,M,30,0,288,100,True
4191,M,8,0,234,105,False
4192,F,37,1,279,71,True
4193,F,20,0,281,77,False
4194,M,41,0,307,70,True
4195,F,34,0,280,81,False
4196,M,8,0,205,99,True
4197,F,9,0,232,57,False
4198,F,46,0,284,67,True
4199,M,-,0,207,74,False
4200,F,39,0,297,62,True
4201,F,45,0,269,77,False
4202,F,48,1,277,64,True
4203,F,48,0,280,72,False
4204,F,42,0,277,71,True
4205,M,12,0,252,75,False
4206,F,40,1,268,73,True
4207,M,23,0,324,74,False
4208,M,22,0,299,83,True
4209,M,20,0,311,84,False
4210,M,9,0,248,72,True
4211,F,43,0,292,82,False
4212,F,44,0,291,87,True
4213,M,30,0,304,74,False
4214,F,49,1,262,70,True
4215,M,9,0,0,0,False
4216,M,26,0,297,74,True
4217,F,25,0,276,62,False
4218,F,47,0,278,77,True
4219,M,13,0,325,84,False
4220,M,6,0,211,92,True
4221,M,10,0,259,78,False
4222,F,44,1,244,81,True
4223,F,9,0,202,83,False
4224,M,47,0,309,84,True
4225,F,23,0,310,108,False
4226,M,43,0,326,73,True
4227,M,9,0,236,68,False
4228,F,7,0,209,80,True
4229,F,41,0,283,77,False
4230,F,37,1,287,72,True
4231,M,5,0,176,75,False
4232,F,38,0,291,77,True
4233,M,42,0,329,86,False
4234,M,11,0,280,78,True
4235,M,9,0,246,79,False
4236,F,11,0,234,81,True
4237,F,11,0,243,66,False
4238,F,39,0,264,78,True
4239,F,39,0,278,99,False
4240,F,66,0,274,85,True
4241,F,39,0,286,85,False
4242,F,10,1,276,71,True
4243,F,16,0,283,72,False
4244,F,16,1,301,81,True
4245,M,32,0,328,82,False
4246,M,27,0,323,74,True
4247,F,31,0,309,79,False
4248,M,8,0,237,77,True
4249,M,8,0,216,65,False
4250,M,11,0,248,92,True
4251,M,31,0,316,83,False
4252,M,-,0,293,63,True
4253,M,34,0,296,75,False
4254,F,15,0,295,73,True
4255,M,9,0,252,66,False
4256,M,10,0,231,84,True
4257,M,57,0,301,83,False
4258,M,39,0,330,88,True
4259,F,30,0,281,71,False
4260,F,62,1,285,74,True
4261,M,7,0,216,86,False
4262,F,10,0,234,76,True
4263,F,44,0,275,70,False
4264,F,31,1,285,112,True
4265,M,7,0,223,95,False
4266,F,32,1,283,86,True
4267,F,49,0,288,70,False
4268,M,9,0,232,90,True
4269,F,13,0,264,90,False
4270,F,44,1,289,70,True
4271,M,7,0,211,74,False
4272,M,65,0,0,0,True
4273,M,41,0,303,77,False
4274,F,38,1,279,86,True
4275,M,15,0,291,82,False
4276,F,42,1,271,78,True
4277,M,7,0,205,88,False
4278,F,9,1,230,88,True
4279,F,39,0,303,84,False
4280,M,40,0,297,77,True
4281,F,20,0,273,88,False
4282,F,8,1,230,64,True
4283,M,20,0,299,76,False
4284,F,53,1,270,82,True
4285,M,10,0,229,58,False
4286,F,43,0,296,78,True
4287,M,46,0,305,60,False
4288,M,6,0,204,85,True
4289,M,42,0,0,0,False
4290,F,8,1,213,101,True
4291,F,42,0,275,63,False
4292,M,24,0,324,70,True
4293,F,22,0,301,97,False
4294,F,25,1,295,60,True
4295,F,27,0,0,0,False
4296,F,35,1,274,90,True
4297,F,34,0,274,67,False
4298,M,6,0,0,0,True
4299,M,34,0,318,94,False
4300,F,33,0,277,92,True
4301,M,13,0,289,67,False
4302,F,49,1,279,81,True
4303,F,10,0,0,0,False
4304,M,41,0,310,68,True
4305,M,44,0,313,79,False
4306,F,42,0,0,0,True
4307,F,25,0,260,68,False
4308,F,15,1,292,86,True
4309,M,30,0,0,0,False
4310,M,30,0,325,73,True
4311,M,24,0,309,66,False
4312,F,23,1,291,84,True
4313,F,13,0,268,89,False
4314,M,15,0,310,52,True
4315,F,41,0,278,73,False
4316,F,27,0,0,0,True
4317,M,44,0,306,68,False
4318,F,40,0,304,77,True
4319,F,17,0,288,97,False
4320,M,14,0,340,90,True
4321,F,60,0,0,0,False
4322,M,33,0,283,105,True
4323,F,7,0,0,0,False
4324,M,47,0,0,0,True
4325,F,56,0,277,77,False
4326,M,40,0,302,60,True
4327,M,55,0,0,0,False
4328,F,28,1,281,67,True
4329,M,26,0,0,0,False
4330,F,28,1,295,73,True
4331,M,28,0,0,0,False
4332,M,33,0,309,53,True
4333,M,21,0,295,96,False
4334,M,23,0,0,0,True
4335,M,21,0,298,88,False
4336,F,32,0,292,82,True
4337,M,23,0,0,0,False
4338,M,22,0,295,82,True
4339,M,18,0,332,85,False
4340,M,48,0,326,100,True
4341,M,38,0,328,84,False
4342,M,37,0,304,70,True
4343,F,36,0,281,74,False
4344,F,36,0,278,69,True
4345,M,26,0,311,41,False
4346,F,42,0,284,92,True
4347,F,42,0,0,0,False
4348,F,11,0,0,0,True
4349,F,11,0,261,55,False
4350,F,11,0,250,71,True
4351,F,11,0,253,70,False
4352,M,10,0,233,65,True
4353,M,10,0,227,64,False
4354,F,10,0,237,81,True
4355,M,11,0,268,63,False
4356,F,11,0,258,59,True
4357,F,14,0,276,73,False
4358,F,14,1,274,72,True
4359,F,14,0,275,80,False
4360,F,13,1,286,80,True
4361,F,13,0,0,0,False
4362,F,12,0,0,0,True
4363,M,12,0,254,76,False
4364,F,12,0,244,82,True
4365,M,33,0,0,0,False
4366,F,14,1,279,56,True
4367,F,14,0,269,68,False
4368,F,62,1,271,66,True
4369,F,14,0,0,0,False
4370,F,13,1,278,82,True
4371,F,14,0,266,83,False
4372,M,67,0,292,64,True
4373,F,13,0,0,0,False
4374,F,13,1,280,67,True
4375,M,46,0,298,97,False
